datetime,price,signal,signal_direction,vol_state,range_state,trend_state,open,limit_price,ticks_away,fill_probability,tau,tick_size,contract,vol_state_label,range_state_label,trend_state_label,mkt_open,high,low,close,filled,execution_price,benchmark_price,improvement,better_than_market,improvement_ticks
2022-03-02 06:00:00,332.38,1,buy,2,3,2,332.24,332.19,5,0.704,5,0.01,HOJ22,medium,high,flat,332.24,333.09,332.2,332.77,0,332.77,332.24,-0.5299999999999727,0,-52.99999999999727
2022-03-02 06:05:00,332.77,1,buy,2,3,3,332.57,332.46,11,0.704,5,0.01,HOJ22,medium,high,up,332.57,333.6,332.57,333.26,0,333.26,332.57,-0.6899999999999977,0,-68.99999999999977
2022-03-02 06:10:00,333.26,1,buy,2,3,3,333.43,333.32,11,0.704,5,0.01,HOJ22,medium,high,up,333.43,333.87,333.19,333.32,1,333.32,333.43,0.11000000000001364,1,11.000000000001364
2022-03-02 06:15:00,333.32,1,buy,2,3,3,333.68,333.57,11,0.704,5,0.01,HOJ22,medium,high,up,333.68,334.76,333.68,334.76,0,334.76,333.68,-1.079999999999984,0,-107.99999999999841
2022-03-02 06:20:00,334.76,1,buy,2,3,3,334.64,334.53,11,0.704,5,0.01,HOJ22,medium,high,up,334.64,335.31,334.64,334.8,0,334.8,334.64,-0.160000000000025,0,-16.0000000000025
2022-03-02 06:25:00,334.8,1,buy,2,3,2,334.64,334.59,5,0.704,5,0.01,HOJ22,medium,high,flat,334.64,335.36,334.55,334.88,1,334.59,334.64,0.05000000000001137,1,5.000000000001137
2022-03-02 06:30:00,334.88,1,buy,2,3,3,335.03,334.92,11,0.704,5,0.01,HOJ22,medium,high,up,335.03,335.23,334.81,335.15,1,334.92,335.03,0.1099999999999568,1,10.99999999999568
2022-03-02 06:35:00,335.15,1,buy,2,3,2,335.15,335.1,5,0.704,5,0.01,HOJ22,medium,high,flat,335.15,335.88,335.0,335.83,1,335.1,335.15,0.049999999999954525,1,4.9999999999954525
2022-03-02 06:40:00,335.83,1,buy,2,3,3,335.64,335.53,11,0.704,5,0.01,HOJ22,medium,high,up,335.64,336.7,335.3,335.82,1,335.53,335.64,0.11000000000001364,1,11.000000000001364
2022-03-02 06:45:00,335.82,1,buy,2,3,3,335.87,335.76,11,0.704,5,0.01,HOJ22,medium,high,up,335.87,336.76,335.72,336.72,1,335.76,335.87,0.11000000000001364,1,11.000000000001364
